"lat","long","Tavg","Date","year","lat.long"
50.3,10.4667,3.79999991506338,"1966-02-24",1966,"50.3 10.4667"
52.4,9.45,7.30999983660877,"1966-02-24",1966,"52.4 9.45"
49.45,10.3167,3.91999991238117,"1966-02-24",1966,"49.45 10.3167"
50.5167,8.81667,9.08999979682267,"1966-02-25",1966,"50.5167 8.81667"
50,8.71667,11.0049997540191,"1966-02-25",1966,"50 8.71667"
48.7167,9.21667,8.9249998005107,"1966-02-25",1966,"48.7167 9.21667"
48.8333,12.9667,6.1149998633191,"1966-02-25",1966,"48.8333 12.9667"
50.4167,10.3833,8.78499980363995,"1966-02-25",1966,"50.4167 10.3833"
48.5833,12.1833,6.55999985337257,"1966-02-25",1966,"48.5833 12.1833"
49.1667,11.45,7.62999982945621,"1966-02-25",1966,"49.1667 11.45"
49.7167,10.2167,10.5449997643009,"1966-02-25",1966,"49.7167 10.2167"
49.3333,10.8,8.9249998005107,"1966-02-25",1966,"49.3333 10.8"
49.4,11.4,8.06999981962144,"1966-02-25",1966,"49.4 11.4"
49.4667,9.58333,9.9899997767061,"1966-02-25",1966,"49.4667 9.58333"
48.8833,12.6,6.79999984800816,"1966-02-25",1966,"48.8833 12.6"
48.4333,10.4167,6.66999985091388,"1966-02-25",1966,"48.4333 10.4167"
49.95,11.1667,8.21999981626868,"1966-02-25",1966,"49.95 11.1667"
50.3,10.4667,8.78499980363995,"1966-02-25",1966,"50.3 10.4667"
52.4,9.45,9.63999978452921,"1966-02-25",1966,"52.4 9.45"
49.45,10.3167,9.28999979235232,"1966-02-25",1966,"49.45 10.3167"
50.5167,8.81667,9.93499977793545,"1966-02-26",1966,"50.5167 8.81667"
50,8.71667,11.7549997372553,"1966-02-26",1966,"50 8.71667"
48.7167,9.21667,9.86499977950007,"1966-02-26",1966,"48.7167 9.21667"
48.8333,12.9667,6.68499985057861,"1966-02-26",1966,"48.8333 12.9667"
50.4167,10.3833,10.0649997750297,"1966-02-26",1966,"50.4167 10.3833"
48.5833,12.1833,8.16499981749803,"1966-02-26",1966,"48.5833 12.1833"
49.1667,11.45,8.039999820292,"1966-02-26",1966,"49.1667 11.45"
49.7167,10.2167,10.9099997561425,"1966-02-26",1966,"49.7167 10.2167"
49.3333,10.8,9.75499978195876,"1966-02-26",1966,"49.3333 10.8"
49.4,11.4,8.77999980375171,"1966-02-26",1966,"49.4 11.4"
49.4667,9.58333,10.5849997634068,"1966-02-26",1966,"49.4667 9.58333"
48.8833,12.6,8.10499981883913,"1966-02-26",1966,"48.8833 12.6"
48.4333,10.4167,8.07999981939793,"1966-02-26",1966,"48.4333 10.4167"
49.95,11.1667,9.54999978654087,"1966-02-26",1966,"49.95 11.1667"
50.3,10.4667,10.0649997750297,"1966-02-26",1966,"50.3 10.4667"
52.4,9.45,10.339999768883,"1966-02-26",1966,"52.4 9.45"
49.45,10.3167,9.49499978777021,"1966-02-26",1966,"49.45 10.3167"
50.5167,8.81667,9.37999979034066,"1966-02-27",1966,"50.5167 8.81667"
50,8.71667,10.7849997589365,"1966-02-27",1966,"50 8.71667"
48.7167,9.21667,10.1399997733533,"1966-02-27",1966,"48.7167 9.21667"
48.8333,12.9667,7.43999983370304,"1966-02-27",1966,"48.8333 12.9667"
50.4167,10.3833,8.71499980520457,"1966-02-27",1966,"50.4167 10.3833"
48.5833,12.1833,8.79999980330467,"1966-02-27",1966,"48.5833 12.1833"
49.1667,11.45,9.10499979648739,"1966-02-27",1966,"49.1667 11.45"
49.7167,10.2167,9.55499978642911,"1966-02-27",1966,"49.7167 10.2167"
49.3333,10.8,9.23999979346991,"1966-02-27",1966,"49.3333 10.8"
49.4,11.4,8.90999980084598,"1966-02-27",1966,"49.4 11.4"
49.4667,9.58333,9.44999978877604,"1966-02-27",1966,"49.4667 9.58333"
48.8833,12.6,8.81999980285764,"1966-02-27",1966,"48.8833 12.6"
48.4333,10.4167,9.24499979335815,"1966-02-27",1966,"48.4333 10.4167"
49.95,11.1667,7.88999982364476,"1966-02-27",1966,"49.95 11.1667"
50.3,10.4667,8.71499980520457,"1966-02-27",1966,"50.3 10.4667"
52.4,9.45,9.2149997940287,"1966-02-27",1966,"52.4 9.45"
49.45,10.3167,8.70999980531633,"1966-02-27",1966,"49.45 10.3167"
50.5167,8.81667,5.47499987762421,"1966-02-28",1966,"50.5167 8.81667"
50,8.71667,6.37999985739589,"1966-02-28",1966,"50 8.71667"
48.7167,9.21667,7.24499983806163,"1966-02-28",1966,"48.7167 9.21667"
48.8333,12.9667,6.83499984722584,"1966-02-28",1966,"48.8333 12.9667"
50.4167,10.3833,5.04499988723546,"1966-02-28",1966,"50.4167 10.3833"
48.5833,12.1833,6.8049998478964,"1966-02-28",1966,"48.5833 12.1833"
49.1667,11.45,6.84499984700233,"1966-02-28",1966,"49.1667 11.45"
49.7167,10.2167,5.57999987527728,"1966-02-28",1966,"49.7167 10.2167"
49.3333,10.8,5.77999987080693,"1966-02-28",1966,"49.3333 10.8"
49.4,11.4,6.66499985102564,"1966-02-28",1966,"49.4 11.4"
49.4667,9.58333,6.39499985706061,"1966-02-28",1966,"49.4667 9.58333"
48.8833,12.6,6.83499984722584,"1966-02-28",1966,"48.8833 12.6"
48.4333,10.4167,6.23999986052513,"1966-02-28",1966,"48.4333 10.4167"
49.95,11.1667,5.39999987930059,"1966-02-28",1966,"49.95 11.1667"
50.3,10.4667,5.04499988723546,"1966-02-28",1966,"50.3 10.4667"
52.4,9.45,7.69499982800335,"1966-02-28",1966,"52.4 9.45"
49.45,10.3167,6.19499986153096,"1966-02-28",1966,"49.45 10.3167"
50.5167,8.81667,6.04499986488372,"1966-03-01",1966,"50.5167 8.81667"
50,8.71667,7.39999983459711,"1966-03-01",1966,"50 8.71667"
48.7167,9.21667,5.19999988377094,"1966-03-01",1966,"48.7167 9.21667"
48.8333,12.9667,5.19999988377094,"1966-03-01",1966,"48.8333 12.9667"
50.4167,10.3833,5.92999986745417,"1966-03-01",1966,"50.4167 10.3833"
48.5833,12.1833,5.9449998671189,"1966-03-01",1966,"48.5833 12.1833"
49.1667,11.45,5.39499987941235,"1966-03-01",1966,"49.1667 11.45"
49.7167,10.2167,6.63499985169619,"1966-03-01",1966,"49.7167 10.2167"
49.3333,10.8,6.01999986544251,"1966-03-01",1966,"49.3333 10.8"
49.4,11.4,5.45499987807125,"1966-03-01",1966,"49.4 11.4"
49.4667,9.58333,6.33499985840172,"1966-03-01",1966,"49.4667 9.58333"
48.8833,12.6,6.86999984644353,"1966-03-01",1966,"48.8833 12.6"
48.4333,10.4167,5.33499988075346,"1966-03-01",1966,"48.4333 10.4167"
49.95,11.1667,5.63499987404794,"1966-03-01",1966,"49.95 11.1667"
50.3,10.4667,5.92999986745417,"1966-03-01",1966,"50.3 10.4667"
52.4,9.45,6.76999984867871,"1966-03-01",1966,"52.4 9.45"
49.45,10.3167,5.51499987673014,"1966-03-01",1966,"49.45 10.3167"
50.5167,8.81667,4.24499990511686,"1966-03-02",1966,"50.5167 8.81667"
50,8.71667,4.67999989539385,"1966-03-02",1966,"50 8.71667"
48.7167,9.21667,4.42499990109354,"1966-03-02",1966,"48.7167 9.21667"
48.8333,12.9667,2.67999994009733,"1966-03-02",1966,"48.8333 12.9667"
50.4167,10.3833,5.00999988801777,"1966-03-02",1966,"50.4167 10.3833"
48.5833,12.1833,3.56999992020428,"1966-03-02",1966,"48.5833 12.1833"
49.1667,11.45,3.77499991562217,"1966-03-02",1966,"49.1667 11.45"
49.7167,10.2167,4.98499988857657,"1966-03-02",1966,"49.7167 10.2167"
49.3333,10.8,4.06999990902841,"1966-03-02",1966,"49.3333 10.8"
49.4,11.4,3.96999991126359,"1966-03-02",1966,"49.4 11.4"
49.4667,9.58333,4.17999990656972,"1966-03-02",1966,"49.4667 9.58333"
48.8833,12.6,4.019999910146,"1966-03-02",1966,"48.8833 12.6"
48.4333,10.4167,3.94499991182238,"1966-03-02",1966,"48.4333 10.4167"
49.95,11.1667,3.92999991215765,"1966-03-02",1966,"49.95 11.1667"
50.3,10.4667,5.00999988801777,"1966-03-02",1966,"50.3 10.4667"
52.4,9.45,7.20999983884394,"1966-03-02",1966,"52.4 9.45"
49.45,10.3167,4.1899999063462,"1966-03-02",1966,"49.45 10.3167"
50.5167,8.81667,3.86499991361052,"1966-03-03",1966,"50.5167 8.81667"
50,8.71667,4.75499989371747,"1966-03-03",1966,"50 8.71667"
48.7167,9.21667,3.0999999307096,"1966-03-03",1966,"48.7167 9.21667"
48.8333,12.9667,3.66499991808087,"1966-03-03",1966,"48.8333 12.9667"
50.4167,10.3833,3.82499991450459,"1966-03-03",1966,"50.4167 10.3833"
48.5833,12.1833,4.43499990087003,"1966-03-03",1966,"48.5833 12.1833"
49.1667,11.45,3.75999991595745,"1966-03-03",1966,"49.1667 11.45"
49.7167,10.2167,3.15499992948025,"1966-03-03",1966,"49.7167 10.2167"
49.3333,10.8,3.78499991539866,"1966-03-03",1966,"49.3333 10.8"
49.4,11.4,3.93999991193414,"1966-03-03",1966,"49.4 11.4"
49.4667,9.58333,3.0149999326095,"1966-03-03",1966,"49.4667 9.58333"
48.8833,12.6,4.44499990064651,"1966-03-03",1966,"48.8833 12.6"
48.4333,10.4167,2.99499993305653,"1966-03-03",1966,"48.4333 10.4167"
49.95,11.1667,3.21499992813915,"1966-03-03",1966,"49.95 11.1667"
50.3,10.4667,3.82499991450459,"1966-03-03",1966,"50.3 10.4667"
52.4,9.45,6.09499986376613,"1966-03-03",1966,"52.4 9.45"
49.45,10.3167,2.97499993350357,"1966-03-03",1966,"49.45 10.3167"
50.5167,8.81667,3.52999992109835,"1966-03-04",1966,"50.5167 8.81667"
50,8.71667,5.2549998825416,"1966-03-04",1966,"50 8.71667"
48.7167,9.21667,3.61499991919845,"1966-03-04",1966,"48.7167 9.21667"
48.8333,12.9667,3.21999992802739,"1966-03-04",1966,"48.8333 12.9667"
50.4167,10.3833,3.58999991975725,"1966-03-04",1966,"50.4167 10.3833"
48.5833,12.1833,3.17499992903322,"1966-03-04",1966,"48.5833 12.1833"
49.1667,11.45,2.77999993786216,"1966-03-04",1966,"49.1667 11.45"
49.7167,10.2167,3.08999993093312,"1966-03-04",1966,"49.7167 10.2167"
49.3333,10.8,2.79499993752688,"1966-03-04",1966,"49.3333 10.8"
49.4,11.4,3.08999993093312,"1966-03-04",1966,"49.4 11.4"
49.4667,9.58333,2.58499994222075,"1966-03-04",1966,"49.4667 9.58333"
48.8833,12.6,3.7899999152869,"1966-03-04",1966,"48.8833 12.6"
48.4333,10.4167,2.59999994188547,"1966-03-04",1966,"48.4333 10.4167"
49.95,11.1667,2.67499994020909,"1966-03-04",1966,"49.95 11.1667"
50.3,10.4667,3.58999991975725,"1966-03-04",1966,"50.3 10.4667"
52.4,9.45,4.13999990746379,"1966-03-04",1966,"52.4 9.45"
49.45,10.3167,2.41499994602054,"1966-03-04",1966,"49.45 10.3167"
50.5167,8.81667,4.80999989248812,"1966-03-05",1966,"50.5167 8.81667"
50,8.71667,6.49999985471368,"1966-03-05",1966,"50 8.71667"
48.7167,9.21667,3.63499991875142,"1966-03-05",1966,"48.7167 9.21667"
48.8333,12.9667,5.22499988321215,"1966-03-05",1966,"48.8333 12.9667"
50.4167,10.3833,3.69499991741031,"1966-03-05",1966,"50.4167 10.3833"
48.5833,12.1833,5.33499988075346,"1966-03-05",1966,"48.5833 12.1833"
49.1667,11.45,5.22999988310039,"1966-03-05",1966,"49.1667 11.45"
49.7167,10.2167,2.66499994043261,"1966-03-05",1966,"49.7167 10.2167"
49.3333,10.8,3.59999991953373,"1966-03-05",1966,"49.3333 10.8"
49.4,11.4,4.40499990154058,"1966-03-05",1966,"49.4 11.4"
49.4667,9.58333,2.58499994222075,"1966-03-05",1966,"49.4667 9.58333"
48.8833,12.6,6.67499985080212,"1966-03-05",1966,"48.8833 12.6"
48.4333,10.4167,5.26999988220632,"1966-03-05",1966,"48.4333 10.4167"
49.95,11.1667,2.10999995283782,"1966-03-05",1966,"49.95 11.1667"
50.3,10.4667,3.69499991741031,"1966-03-05",1966,"50.3 10.4667"
52.4,9.45,4.80499989259988,"1966-03-05",1966,"52.4 9.45"
49.45,10.3167,2.9549999339506,"1966-03-05",1966,"49.45 10.3167"
50.5167,8.81667,4.019999910146,"1966-03-06",1966,"50.5167 8.81667"
50,8.71667,4.76999989338219,"1966-03-06",1966,"50 8.71667"
48.7167,9.21667,5.37499987985939,"1966-03-06",1966,"48.7167 9.21667"
48.8333,12.9667,2.6399999409914,"1966-03-06",1966,"48.8333 12.9667"
50.4167,10.3833,4.03999990969896,"1966-03-06",1966,"50.4167 10.3833"
48.5833,12.1833,3.36499992478639,"1966-03-06",1966,"48.5833 12.1833"
49.1667,11.45,3.82999991439283,"1966-03-06",1966,"49.1667 11.45"
49.7167,10.2167,4.65999989584088,"1966-03-06",1966,"49.7167 10.2167"
49.3333,10.8,4.63999989628792,"1966-03-06",1966,"49.3333 10.8"
49.4,11.4,3.97999991104007,"1966-03-06",1966,"49.4 11.4"
49.4667,9.58333,4.90999989025295,"1966-03-06",1966,"49.4667 9.58333"
48.8833,12.6,4.15499990712851,"1966-03-06",1966,"48.8833 12.6"
48.4333,10.4167,4.06499990914017,"1966-03-06",1966,"48.4333 10.4167"
49.95,11.1667,3.75999991595745,"1966-03-06",1966,"49.95 11.1667"
50.3,10.4667,4.03999990969896,"1966-03-06",1966,"50.3 10.4667"
52.4,9.45,6.28999985940754,"1966-03-06",1966,"52.4 9.45"
49.45,10.3167,4.36499990243465,"1966-03-06",1966,"49.45 10.3167"
50.5167,8.81667,4.21999990567565,"1966-03-07",1966,"50.5167 8.81667"
50,8.71667,5.04499988723546,"1966-03-07",1966,"50 8.71667"
48.7167,9.21667,4.16999990679324,"1966-03-07",1966,"48.7167 9.21667"
48.8333,12.9667,3.48999992199242,"1966-03-07",1966,"48.8333 12.9667"
50.4167,10.3833,3.28999992646277,"1966-03-07",1966,"50.4167 10.3833"
48.5833,12.1833,3.83499991428107,"1966-03-07",1966,"48.5833 12.1833"
49.1667,11.45,4.18499990645796,"1966-03-07",1966,"49.1667 11.45"
49.7167,10.2167,4.1899999063462,"1966-03-07",1966,"49.7167 10.2167"
49.3333,10.8,4.019999910146,"1966-03-07",1966,"49.3333 10.8"
49.4,11.4,4.51499989908189,"1966-03-07",1966,"49.4 11.4"
49.4667,9.58333,4.53999989852309,"1966-03-07",1966,"49.4667 9.58333"
48.8833,12.6,4.58499989751726,"1966-03-07",1966,"48.8833 12.6"
48.4333,10.4167,3.17999992892146,"1966-03-07",1966,"48.4333 10.4167"
49.95,11.1667,3.85999991372228,"1966-03-07",1966,"49.95 11.1667"
50.3,10.4667,3.28999992646277,"1966-03-07",1966,"50.3 10.4667"
52.4,9.45,7.52999983169138,"1966-03-07",1966,"52.4 9.45"
49.45,10.3167,3.5599999204278,"1966-03-07",1966,"49.45 10.3167"
50.5167,8.81667,6.83499984722584,"1966-03-08",1966,"50.5167 8.81667"
50,8.71667,6.9749998440966,"1966-03-08",1966,"50 8.71667"
48.7167,9.21667,5.80499987024814,"1966-03-08",1966,"48.7167 9.21667"
48.8333,12.9667,4.35499990265816,"1966-03-08",1966,"48.8333 12.9667"
50.4167,10.3833,5.30499988142401,"1966-03-08",1966,"50.4167 10.3833"
48.5833,12.1833,4.9649998890236,"1966-03-08",1966,"48.5833 12.1833"
49.1667,11.45,5.4849998774007,"1966-03-08",1966,"49.1667 11.45"
49.7167,10.2167,4.6499998960644,"1966-03-08",1966,"49.7167 10.2167"
49.3333,10.8,4.98999988846481,"1966-03-08",1966,"49.3333 10.8"
49.4,11.4,5.3399998806417,"1966-03-08",1966,"49.4 11.4"
49.4667,9.58333,5.48999987728894,"1966-03-08",1966,"49.4667 9.58333"
48.8833,12.6,5.18999988399446,"1966-03-08",1966,"48.8833 12.6"
48.4333,10.4167,4.75999989360571,"1966-03-08",1966,"48.4333 10.4167"
49.95,11.1667,4.28499990422279,"1966-03-08",1966,"49.95 11.1667"
50.3,10.4667,5.30499988142401,"1966-03-08",1966,"50.3 10.4667"
52.4,9.45,8.55999980866909,"1966-03-08",1966,"52.4 9.45"
49.45,10.3167,4.51999989897013,"1966-03-08",1966,"49.45 10.3167"
50.5167,8.81667,3.90999991260469,"1966-03-09",1966,"50.5167 8.81667"
50,8.71667,5.19999988377094,"1966-03-09",1966,"50 8.71667"
48.7167,9.21667,5.57499987538904,"1966-03-09",1966,"48.7167 9.21667"
48.8333,12.9667,3.62999991886318,"1966-03-09",1966,"48.8333 12.9667"
50.4167,10.3833,3.79999991506338,"1966-03-09",1966,"50.4167 10.3833"
48.5833,12.1833,4.63499989639968,"1966-03-09",1966,"48.5833 12.1833"
49.1667,11.45,4.85999989137053,"1966-03-09",1966,"49.1667 11.45"
49.7167,10.2167,4.72999989427626,"1966-03-09",1966,"49.7167 10.2167"
49.3333,10.8,4.69999989494681,"1966-03-09",1966,"49.3333 10.8"
49.4,11.4,4.61999989673495,"1966-03-09",1966,"49.4 11.4"
49.4667,9.58333,5.03999988734722,"1966-03-09",1966,"49.4667 9.58333"
48.8833,12.6,3.92499991226941,"1966-03-09",1966,"48.8833 12.6"
48.4333,10.4167,5.21499988343567,"1966-03-09",1966,"48.4333 10.4167"
49.95,11.1667,3.79499991517514,"1966-03-09",1966,"49.95 11.1667"
50.3,10.4667,3.79999991506338,"1966-03-09",1966,"50.3 10.4667"
52.4,9.45,6.15999986231327,"1966-03-09",1966,"52.4 9.45"
49.45,10.3167,4.30999990366399,"1966-03-09",1966,"49.45 10.3167"
50.5167,8.81667,5.55999987572432,"1966-03-10",1966,"50.5167 8.81667"
50,8.71667,6.44999985583127,"1966-03-10",1966,"50 8.71667"
48.7167,9.21667,6.7449998492375,"1966-03-10",1966,"48.7167 9.21667"
48.8333,12.9667,3.76999991573393,"1966-03-10",1966,"48.8333 12.9667"
50.4167,10.3833,4.57999989762902,"1966-03-10",1966,"50.4167 10.3833"
48.5833,12.1833,5.13499988522381,"1966-03-10",1966,"48.5833 12.1833"
49.1667,11.45,4.72499989438802,"1966-03-10",1966,"49.1667 11.45"
49.7167,10.2167,5.28499988187104,"1966-03-10",1966,"49.7167 10.2167"
49.3333,10.8,5.20499988365918,"1966-03-10",1966,"49.3333 10.8"
49.4,11.4,4.32499990332872,"1966-03-10",1966,"49.4 11.4"
49.4667,9.58333,5.4249998787418,"1966-03-10",1966,"49.4667 9.58333"
48.8833,12.6,5.14499988500029,"1966-03-10",1966,"48.8833 12.6"
48.4333,10.4167,6.10999986343086,"1966-03-10",1966,"48.4333 10.4167"
49.95,11.1667,3.44999992288649,"1966-03-10",1966,"49.95 11.1667"
50.3,10.4667,4.57999989762902,"1966-03-10",1966,"50.3 10.4667"
52.4,9.45,6.15999986231327,"1966-03-10",1966,"52.4 9.45"
49.45,10.3167,4.91499989014119,"1966-03-10",1966,"49.45 10.3167"
50.5167,8.81667,4.83499989192933,"1966-03-11",1966,"50.5167 8.81667"
50,8.71667,6.71499984990805,"1966-03-11",1966,"50 8.71667"
48.7167,9.21667,5.12999988533556,"1966-03-11",1966,"48.7167 9.21667"
48.8333,12.9667,3.43999992311001,"1966-03-11",1966,"48.8333 12.9667"
50.4167,10.3833,5.23499988298863,"1966-03-11",1966,"50.4167 10.3833"
48.5833,12.1833,4.73999989405274,"1966-03-11",1966,"48.5833 12.1833"
49.1667,11.45,4.52499989885837,"1966-03-11",1966,"49.1667 11.45"
49.7167,10.2167,5.19999988377094,"1966-03-11",1966,"49.7167 10.2167"
49.3333,10.8,5.03499988745898,"1966-03-11",1966,"49.3333 10.8"
49.4,11.4,4.26499990466982,"1966-03-11",1966,"49.4 11.4"
49.4667,9.58333,4.7949998928234,"1966-03-11",1966,"49.4667 9.58333"
48.8833,12.6,4.9399998895824,"1966-03-11",1966,"48.8833 12.6"
48.4333,10.4167,5.04499988723546,"1966-03-11",1966,"48.4333 10.4167"
49.95,11.1667,4.19499990623444,"1966-03-11",1966,"49.95 11.1667"
50.3,10.4667,5.23499988298863,"1966-03-11",1966,"50.3 10.4667"
52.4,9.45,5.13499988522381,"1966-03-11",1966,"52.4 9.45"
49.45,10.3167,4.03499990981072,"1966-03-11",1966,"49.45 10.3167"
50.5167,8.81667,2.78999993763864,"1966-03-12",1966,"50.5167 8.81667"
50,8.71667,4.7349998941645,"1966-03-12",1966,"50 8.71667"
48.7167,9.21667,2.44999994523823,"1966-03-12",1966,"48.7167 9.21667"
48.8333,12.9667,1.91499995719641,"1966-03-12",1966,"48.8333 12.9667"
50.4167,10.3833,2.82999993674457,"1966-03-12",1966,"50.4167 10.3833"
48.5833,12.1833,2.38999994657934,"1966-03-12",1966,"48.5833 12.1833"
49.1667,11.45,1.95999995619059,"1966-03-12",1966,"49.1667 11.45"
49.7167,10.2167,3.36499992478639,"1966-03-12",1966,"49.7167 10.2167"
49.3333,10.8,2.8699999358505,"1966-03-12",1966,"49.3333 10.8"
49.4,11.4,1.84499995876104,"1966-03-12",1966,"49.4 11.4"
49.4667,9.58333,3.0399999320507,"1966-03-12",1966,"49.4667 9.58333"
48.8833,12.6,3.12499993015081,"1966-03-12",1966,"48.8833 12.6"
48.4333,10.4167,2.06499995384365,"1966-03-12",1966,"48.4333 10.4167"
49.95,11.1667,2.0949999531731,"1966-03-12",1966,"49.95 11.1667"
50.3,10.4667,2.82999993674457,"1966-03-12",1966,"50.3 10.4667"
52.4,9.45,2.20999995060265,"1966-03-12",1966,"52.4 9.45"
49.45,10.3167,2.32999994792044,"1966-03-12",1966,"49.45 10.3167"
50.5167,8.81667,0.279999993741512,"1966-03-13",1966,"50.5167 8.81667"
50,8.71667,2.2399999499321,"1966-03-13",1966,"50 8.71667"
48.7167,9.21667,0.584999986924231,"1966-03-13",1966,"48.7167 9.21667"
48.8333,12.9667,-0.849999981001019,"1966-03-13",1966,"48.8333 12.9667"
50.4167,10.3833,-0.264999994076788,"1966-03-13",1966,"50.4167 10.3833"
48.5833,12.1833,-0.299999993294477,"1966-03-13",1966,"48.5833 12.1833"
49.1667,11.45,-0.304999993182719,"1966-03-13",1966,"49.1667 11.45"
49.7167,10.2167,0.354999992065132,"1966-03-13",1966,"49.7167 10.2167"
49.3333,10.8,0.0199999995529652,"1966-03-13",1966,"49.3333 10.8"
49.4,11.4,-0.46499998960644,"1966-03-13",1966,"49.4 11.4"
49.4667,9.58333,0.674999984912574,"1966-03-13",1966,"49.4667 9.58333"
48.8833,12.6,0.644999985583127,"1966-03-13",1966,"48.8833 12.6"
48.4333,10.4167,-0.129999997094274,"1966-03-13",1966,"48.4333 10.4167"
49.95,11.1667,-0.729999983683228,"1966-03-13",1966,"49.95 11.1667"
50.3,10.4667,-0.264999994076788,"1966-03-13",1966,"50.3 10.4667"
52.4,9.45,-0.354999992065132,"1966-03-13",1966,"52.4 9.45"
49.45,10.3167,-0.399999991059303,"1966-03-13",1966,"49.45 10.3167"
50.5167,8.81667,-0.294999993406236,"1966-03-14",1966,"50.5167 8.81667"
50,8.71667,1.44999996758997,"1966-03-14",1966,"50 8.71667"
48.7167,9.21667,-0.334999992512167,"1966-03-14",1966,"48.7167 9.21667"
48.8333,12.9667,-2.20999995060265,"1966-03-14",1966,"48.8333 12.9667"
50.4167,10.3833,-0.729999983683228,"1966-03-14",1966,"50.4167 10.3833"
48.5833,12.1833,-2.04999995417893,"1966-03-14",1966,"48.5833 12.1833"
49.1667,11.45,-3.05499993171543,"1966-03-14",1966,"49.1667 11.45"
49.7167,10.2167,-0.119999997317791,"1966-03-14",1966,"49.7167 10.2167"
49.3333,10.8,-2.19499995093793,"1966-03-14",1966,"49.3333 10.8"
49.4,11.4,-3.17499992903322,"1966-03-14",1966,"49.4 11.4"
49.4667,9.58333,-0.419999990612268,"1966-03-14",1966,"49.4667 9.58333"
48.8833,12.6,-0.839999981224537,"1966-03-14",1966,"48.8833 12.6"
48.4333,10.4167,-2.29499994870275,"1966-03-14",1966,"48.4333 10.4167"
49.95,11.1667,-2.84999993629754,"1966-03-14",1966,"49.95 11.1667"
50.3,10.4667,-0.729999983683228,"1966-03-14",1966,"50.3 10.4667"
52.4,9.45,0.379999991506338,"1966-03-14",1966,"52.4 9.45"
49.45,10.3167,-1.93499995674938,"1966-03-14",1966,"49.45 10.3167"
50.5167,8.81667,2.6399999409914,"1966-03-15",1966,"50.5167 8.81667"
50,8.71667,3.66999991796911,"1966-03-15",1966,"50 8.71667"
48.7167,9.21667,0.11499999742955,"1966-03-15",1966,"48.7167 9.21667"
48.8333,12.9667,-2.24999994970858,"1966-03-15",1966,"48.8333 12.9667"
50.4167,10.3833,1.17999997362494,"1966-03-15",1966,"50.4167 10.3833"
48.5833,12.1833,-0.744999983347952,"1966-03-15",1966,"48.5833 12.1833"
49.1667,11.45,-0.509999988600612,"1966-03-15",1966,"49.1667 11.45"
49.7167,10.2167,1.15499997418374,"1966-03-15",1966,"49.7167 10.2167"
49.3333,10.8,-0.549999987706542,"1966-03-15",1966,"49.3333 10.8"
49.4,11.4,-0.839999981224537,"1966-03-15",1966,"49.4 11.4"
49.4667,9.58333,0.599999986588955,"1966-03-15",1966,"49.4667 9.58333"
48.8833,12.6,-0.819999981671572,"1966-03-15",1966,"48.8833 12.6"
48.4333,10.4167,-0.934999979101121,"1966-03-15",1966,"48.4333 10.4167"
49.95,11.1667,-0.909999979659915,"1966-03-15",1966,"49.95 11.1667"
50.3,10.4667,1.17999997362494,"1966-03-15",1966,"50.3 10.4667"
52.4,9.45,3.50999992154539,"1966-03-15",1966,"52.4 9.45"
49.45,10.3167,-0.484999989159405,"1966-03-15",1966,"49.45 10.3167"
50.5167,8.81667,2.51999994367361,"1966-03-16",1966,"50.5167 8.81667"
50,8.71667,3.19499992858618,"1966-03-16",1966,"50 8.71667"
48.7167,9.21667,2.70999993942678,"1966-03-16",1966,"48.7167 9.21667"
48.8333,12.9667,-0.164999996311963,"1966-03-16",1966,"48.8333 12.9667"
50.4167,10.3833,1.87999995797873,"1966-03-16",1966,"50.4167 10.3833"
48.5833,12.1833,-0.654999985359609,"1966-03-16",1966,"48.5833 12.1833"
49.1667,11.45,-0.589999986812472,"1966-03-16",1966,"49.1667 11.45"
49.7167,10.2167,2.11999995261431,"1966-03-16",1966,"49.7167 10.2167"
49.3333,10.8,0.389999991282821,"1966-03-16",1966,"49.3333 10.8"
49.4,11.4,-0.549999987706542,"1966-03-16",1966,"49.4 11.4"
49.4667,9.58333,1.38499996904284,"1966-03-16",1966,"49.4667 9.58333"
48.8833,12.6,1.18499997351319,"1966-03-16",1966,"48.8833 12.6"
48.4333,10.4167,-0.819999981671572,"1966-03-16",1966,"48.4333 10.4167"
49.95,11.1667,0.00999999977648258,"1966-03-16",1966,"49.95 11.1667"
50.3,10.4667,1.87999995797873,"1966-03-16",1966,"50.3 10.4667"
52.4,9.45,2.83499993663281,"1966-03-16",1966,"52.4 9.45"
49.45,10.3167,-0.0799999982118607,"1966-03-16",1966,"49.45 10.3167"
50.5167,8.81667,5.43499987851828,"1966-03-17",1966,"50.5167 8.81667"
50,8.71667,5.14499988500029,"1966-03-17",1966,"50 8.71667"
48.7167,9.21667,3.34999992512167,"1966-03-17",1966,"48.7167 9.21667"
48.8333,12.9667,0.449999989941716,"1966-03-17",1966,"48.8333 12.9667"
50.4167,10.3833,4.90499989036471,"1966-03-17",1966,"50.4167 10.3833"
48.5833,12.1833,0.984999977983534,"1966-03-17",1966,"48.5833 12.1833"
49.1667,11.45,2.11499995272607,"1966-03-17",1966,"49.1667 11.45"
49.7167,10.2167,4.79999989271164,"1966-03-17",1966,"49.7167 10.2167"
49.3333,10.8,3.42499992344528,"1966-03-17",1966,"49.3333 10.8"
49.4,11.4,2.35499994736165,"1966-03-17",1966,"49.4 11.4"
